gstin,due_date,actual_filing_date,turnover
29ABCDE1189Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,199456.27742713198
29ABCDE1190Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,43593.59288593742
29ABCDE1191Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,487970.7818959877
29ABCDE1192Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,64900.7408754942
29ABCDE1193Z3,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,37014.44603612146
29ABCDE1194Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,87726.11552254485
29ABCDE1195Z5,2025-04-30 23:59:59.999999,2025-05-10 23:59:59.999999,357025.0800854282
29ABCDE1196Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,115662.95791791186
29ABCDE1197Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,61730.5809169429
29ABCDE1198Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,45901.60423900043
29ABCDE1199Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,175686.52359715372
29ABCDE1200Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,76862.59430291742
29ABCDE1201Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,122746.14864984882
29ABCDE1202Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,50031.41557847875
29ABCDE1204Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,930791.1671836985
29ABCDE1206Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,22880.600809464828
29ABCDE1207Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,70762.33988761975
29ABCDE1208Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,56968.90324578957
29ABCDE1209Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,26291.16088099828
29ABCDE1210Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,86540.45946845313
29ABCDE1211Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,416981.0892326567
29ABCDE1212Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,336275.720766607
29ABCDE1213Z3,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,398441.2198098463
29ABCDE1214Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,262785.07711938844
29ABCDE1215Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,407316.5845506296
29ABCDE1216Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,54937.215180287676
29ABCDE1217Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,102342.61740501031
29ABCDE1218Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,44596.383020657035
29ABCDE1219Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,245641.7077484756
29ABCDE1220Z0,2025-04-30 23:59:59.999999,2025-05-25 23:59:59.999999,57332.18718987024
29ABCDE1223Z3,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,192632.67069585234
29ABCDE1224Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,37480.4185463143
29ABCDE1226Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,71578.93344674357
29ABCDE1227Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,590804.8830230025
29ABCDE1231Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,38191.60040229456
29ABCDE1233Z3,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,137154.72974853654
29ABCDE1234Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,108422.97422660756
29ABCDE1236Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,236503.19745272407
29ABCDE1238Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,824459.9547014446
29ABCDE1239Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,49828.65618311094
29ABCDE1240Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,78286.15204795012
29ABCDE1241Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,331866.2157346843
29ABCDE1242Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,29077.783588584756
29ABCDE1243Z3,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,41813.536895512094
29ABCDE1244Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,69507.49032152214
29ABCDE1245Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,63782.35857918868
29ABCDE1246Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,379420.53431024187
29ABCDE1247Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,374012.26344108366
29ABCDE1248Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,417232.88334536605
29ABCDE1251Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,33329.642305502755
29ABCDE1252Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,55082.56671370818
29ABCDE1253Z3,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,22824.05413629551
29ABCDE1254Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,392564.8727995344
29ABCDE1255Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,517981.26713559724
29ABCDE1256Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,170213.8058653545
29ABCDE1257Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,75980.48036585003
29ABCDE1258Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,59691.393437512685
29ABCDE1259Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,136194.25405257914
29ABCDE1260Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,169893.89684933948
29ABCDE1261Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,71575.31505423348
29ABCDE1262Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,39260.803118379736
29ABCDE1263Z3,2025-04-30 23:59:59.999999,2025-05-07 23:59:59.999999,40110.010221273165
29ABCDE1264Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,486207.29905670363
29ABCDE1265Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,70230.60496901553
29ABCDE1269Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,20766.262910943642
29ABCDE1270Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,58616.70923383448
29ABCDE1272Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,52209.48523333143
29ABCDE1273Z3,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,692315.0775055406
29ABCDE1275Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,226568.18877290553
29ABCDE1279Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,72387.38710137841
29ABCDE1280Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,648269.2459542897
29ABCDE1281Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,217700.1495866859
29ABCDE1282Z2,2025-04-30 23:59:59.999999,2025-05-18 23:59:59.999999,102427.95714302784
29ABCDE1283Z3,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,54606.778367738705
29ABCDE1284Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,40447.76182966074
29ABCDE1285Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,389945.9308832178
29ABCDE1286Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,41323.63348225241
29ABCDE1287Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,57755.864193903675
29ABCDE1288Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,101613.43723135325
29ABCDE1289Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,167893.6221920326
29ABCDE1290Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,90753.28908460308
29ABCDE1291Z1,2025-04-30 23:59:59.999999,2025-05-02 23:59:59.999999,86829.46587637394
29ABCDE1292Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,162666.92912103608
29ABCDE1293Z3,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,65281.26455697505
29ABCDE1294Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,985560.4830890438
29ABCDE1295Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,33925.48537678548
29ABCDE1296Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,266179.0381929523
29ABCDE1297Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,83969.52126965622
29ABCDE1298Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,445666.5711010474
29ABCDE1299Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,39589.521359396094
29ABCDE1300Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,74913.61452640718
29ABCDE1301Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,45945.15135216344
29ABCDE1304Z4,2025-04-30 23:59:59.999999,2025-05-11 23:59:59.999999,201257.47582145355
29ABCDE1305Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,62624.660838951655
29ABCDE1306Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,1342777.9170975473
29ABCDE1307Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,35068.97388124783
29ABCDE1308Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,181462.94219512015
29ABCDE1310Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,183533.438005799
29ABCDE1311Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,119233.7659196357
29ABCDE1312Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,54320.13443352439
29ABCDE1316Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,296445.77002595644
29ABCDE1317Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,188683.05116166294
29ABCDE1318Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,61829.88472971029
29ABCDE1319Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,40700.68930247011
29ABCDE1321Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,159703.3300172696
29ABCDE1322Z2,2025-04-30 23:59:59.999999,2025-05-07 23:59:59.999999,465615.9110870498
29ABCDE1324Z4,2025-04-30 23:59:59.999999,2025-05-10 23:59:59.999999,127476.4682858907
29ABCDE1325Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,32868.37581314671
29ABCDE1326Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,217028.19009885335
29ABCDE1327Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,46359.74021315173
29ABCDE1328Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,338581.31675909803
29ABCDE1329Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,37031.155216284926
29ABCDE1330Z0,2025-04-30 23:59:59.999999,2025-05-25 23:59:59.999999,109871.65593806813
29ABCDE1331Z1,2025-04-30 23:59:59.999999,2025-05-05 23:59:59.999999,113355.59757372677
29ABCDE1332Z2,2025-04-30 23:59:59.999999,2025-05-03 23:59:59.999999,51413.877546434356
29ABCDE1334Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,36584.270018633455
29ABCDE1335Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,145670.31938952196
29ABCDE1336Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,45548.40446484932
29ABCDE1338Z8,2025-04-30 23:59:59.999999,2025-05-13 23:59:59.999999,90813.80825555776
29ABCDE1340Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,42633.338133984835
29ABCDE1341Z1,2025-04-30 23:59:59.999999,2025-05-07 23:59:59.999999,183854.92715096925
29ABCDE1343Z3,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,87714.1815559194
29ABCDE1344Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,97366.74515651967
29ABCDE1345Z5,2025-04-30 23:59:59.999999,2025-05-17 23:59:59.999999,77786.56022508943
29ABCDE1346Z6,2025-04-30 23:59:59.999999,2025-05-17 23:59:59.999999,54373.02125321567
29ABCDE1348Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,435907.32025451004
29ABCDE1350Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,190988.79243896474
29ABCDE1351Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,38430.145334522706
29ABCDE1352Z2,2025-04-30 23:59:59.999999,2025-05-23 23:59:59.999999,35041.070900019855
29ABCDE1353Z3,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,27007.349237610004
29ABCDE1354Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,36409.34028591717
29ABCDE1355Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,137574.80809377547
29ABCDE1356Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,523199.61139303393
29ABCDE1358Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,126656.37002812787
29ABCDE1359Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,124806.41737076473
29ABCDE1360Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,310615.12848512497
29ABCDE1361Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,210456.71277255192
29ABCDE1362Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,43180.622996057566
29ABCDE1363Z3,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,294064.00448350585
29ABCDE1365Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,624546.441880995
29ABCDE1367Z7,2025-04-30 23:59:59.999999,2025-05-27 23:59:59.999999,170493.4144081423
29ABCDE1368Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,108823.55624190046
29ABCDE1369Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,86158.99259933023
29ABCDE1370Z0,2025-04-30 23:59:59.999999,2025-05-22 23:59:59.999999,428319.15438751056
29ABCDE1371Z1,2025-04-30 23:59:59.999999,2025-05-03 23:59:59.999999,314249.75241712393
29ABCDE1372Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,22380.185439681736
29ABCDE1374Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,257046.0832271656
29ABCDE1375Z5,2025-04-30 23:59:59.999999,2025-05-12 23:59:59.999999,72203.23185549681
29ABCDE1376Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,267103.85011120385
29ABCDE1378Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,330662.94734568824
29ABCDE1379Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,20884.282659098033
29ABCDE1380Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,86223.86162138783
29ABCDE1382Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,415760.53266522026
29ABCDE1383Z3,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,201541.8349646003
29ABCDE1384Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,675982.8096372435
29ABCDE1385Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,148432.5968959116
29ABCDE1386Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,211323.23395021292
29ABCDE1387Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,159351.11353723478
29ABCDE1388Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,40534.40160756213
29ABCDE1389Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,73111.73942934148
29ABCDE1390Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,56605.99381951355
29ABCDE1391Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,180543.9940782832
29ABCDE1392Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,36059.06166351371
29ABCDE1393Z3,2025-04-30 23:59:59.999999,2025-05-10 23:59:59.999999,37394.26137074227
29ABCDE1394Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,174044.019590617
29ABCDE1395Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,94342.28179831772
29ABCDE1397Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,297919.52222522354
29ABCDE1399Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,56176.9359332866
29ABCDE1402Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,318410.6906908176
29ABCDE1404Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,85904.6153605624
29ABCDE1405Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,397720.7056423396
29ABCDE1406Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,45991.045722596115
29ABCDE1407Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,45475.3012129844
29ABCDE1409Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,44562.8874073484
29ABCDE1410Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,45165.92749652288
29ABCDE1411Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,53262.51697462122
29ABCDE1412Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,184224.32132814068
29ABCDE1413Z3,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,432975.4306592288
29ABCDE1414Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,549739.0235458397
29ABCDE1415Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,25126.38426576855
29ABCDE1416Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,51331.27481840344
29ABCDE1417Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,256225.16969481943
29ABCDE1418Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,56954.14174567584
29ABCDE1420Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,109345.38503402738
29ABCDE1422Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,147638.25968061626
29ABCDE1423Z3,2025-04-30 23:59:59.999999,2025-05-19 23:59:59.999999,73179.94054910383
29ABCDE1424Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,26578.147375053704
29ABCDE1425Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,250495.02390629618
29ABCDE1426Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,136351.80444193113
29ABCDE1427Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,330801.3486487687
29ABCDE1429Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,983193.4553190051
29ABCDE1430Z0,2025-04-30 23:59:59.999999,2025-05-09 23:59:59.999999,483717.2699959543
29ABCDE1431Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,74583.50020763648
29ABCDE1432Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,112885.47974965404
29ABCDE1433Z3,2025-04-30 23:59:59.999999,2025-05-15 23:59:59.999999,184875.06198410876
29ABCDE1434Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,736621.26268188
29ABCDE1435Z5,2025-04-30 23:59:59.999999,2025-05-03 23:59:59.999999,20493.6935132849
29ABCDE1436Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,42197.282830738346
29ABCDE1437Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,45341.19228591818
29ABCDE1438Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,66242.67390529871
29ABCDE1441Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,159857.48659919377
29ABCDE1443Z3,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,215857.19483171022
29ABCDE1444Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,38847.42405476685
29ABCDE1445Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,53031.28778369112
29ABCDE1446Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,147115.52876000115
29ABCDE1447Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,243954.8953299003
29ABCDE1448Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,76337.81882806457
29ABCDE1449Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,583205.6020221852
29ABCDE1450Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,67950.39353443636
29ABCDE1452Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,75523.20086214313
29ABCDE1453Z3,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,30701.74146204806
29ABCDE1454Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,105036.9606782057
29ABCDE1455Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,148918.34040963967
29ABCDE1456Z6,2025-04-30 23:59:59.999999,2025-05-15 23:59:59.999999,77701.40502561441
29ABCDE1457Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,38767.80440332039
29ABCDE1458Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,54882.643538265715
29ABCDE1459Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,103303.84619202481
29ABCDE1461Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,152374.28127633338
29ABCDE1462Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,280685.46836810664
29ABCDE1463Z3,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,89293.30037475933
29ABCDE1464Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,31881.132091144384
29ABCDE1465Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,202208.03573432786
29ABCDE1466Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,124781.71295084074
29ABCDE1467Z7,2025-04-30 23:59:59.999999,2025-05-08 23:59:59.999999,228690.7668592298
29ABCDE1469Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,62579.5484183092
29ABCDE1470Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,35162.661683334496
29ABCDE1471Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,94775.88572691989
29ABCDE1472Z2,2025-04-30 23:59:59.999999,2025-05-05 23:59:59.999999,51087.12478590894
29ABCDE1474Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,44540.61506893141
29ABCDE1475Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,115877.63911260228
29ABCDE1476Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,33047.49439786175
29ABCDE1477Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,51883.96746128907
29ABCDE1478Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,70699.93878741146
29ABCDE1479Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,62626.87763177718
29ABCDE1480Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,214397.9704652533
29ABCDE1481Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,100640.869075003
29ABCDE1482Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,27553.040478603765
29ABCDE1483Z3,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,58706.50182756765
29ABCDE1484Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,55566.67338901399
29ABCDE1485Z5,2025-04-30 23:59:59.999999,2025-05-27 23:59:59.999999,204861.86301168826
29ABCDE1487Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,480331.2858653535
29ABCDE1490Z0,2025-04-30 23:59:59.999999,2025-05-18 23:59:59.999999,51556.334918638866
29ABCDE1491Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,50852.29701049369
29ABCDE1494Z4,2025-04-30 23:59:59.999999,2025-05-24 23:59:59.999999,254209.17940518176
29ABCDE1496Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,83449.00040215366
29ABCDE1497Z7,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,298596.58826131286
29ABCDE1498Z8,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,43407.410075782056
29ABCDE1499Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,179484.38831453683
29ABCDE1501Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,117081.01089827837
29ABCDE1502Z2,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,224927.794822138
29ABCDE1504Z4,2025-04-30 23:59:59.999999,2025-05-14 23:59:59.999999,42729.38855928491
29ABCDE1505Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,50475.27405931902
29ABCDE1506Z6,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,190365.19981122625
29ABCDE1507Z7,2025-04-30 23:59:59.999999,2025-05-16 23:59:59.999999,88751.17407576916
29ABCDE1508Z8,2025-04-30 23:59:59.999999,2025-05-12 23:59:59.999999,32293.66920793261
29ABCDE1509Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,42886.30678515477
29ABCDE1510Z0,2025-04-30 23:59:59.999999,2025-05-06 23:59:59.999999,251541.73903066193
29ABCDE1511Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,173450.52708932222
29ABCDE1513Z3,2025-04-30 23:59:59.999999,2025-05-23 23:59:59.999999,62241.68959040493
29ABCDE1514Z4,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,73010.22588402414
29ABCDE1515Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,328415.24765487533
29ABCDE1518Z8,2025-04-30 23:59:59.999999,2025-05-27 23:59:59.999999,94626.78548440932
29ABCDE1519Z9,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,87219.28064397583
29ABCDE1520Z0,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,56653.878382360024
29ABCDE1521Z1,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,52730.34087560844
29ABCDE1523Z3,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,150697.63867696386
29ABCDE1524Z4,2025-04-30 23:59:59.999999,2025-05-19 23:59:59.999999,59138.82620223449
29ABCDE1525Z5,2025-04-30 23:59:59.999999,2025-04-30 23:59:59.999999,271338.711724668
